playerid,activity_date,purchases,gameends
26112587,2017-04-20,0,11
1469719,2017-04-20,0,12
16137813,2017-04-20,0,19
13802428,2017-04-20,0,6
17287280,2017-04-20,0,9
7176394,2017-04-20,0,17
47046045,2017-04-20,0,11
11572765,2017-04-20,0,56
24122884,2017-04-20,0,15
44103593,2017-04-20,0,10
27257073,2017-04-20,0,8
24021082,2017-04-20,0,22
47051090,2017-04-20,0,7
23240402,2017-04-20,0,14
12161634,2017-04-20,0,13
8472818,2017-04-20,0,7
37030696,2017-04-20,0,29
112882,2017-04-20,0,9
21500862,2017-04-20,0,10
16600562,2017-04-20,0,34
39347457,2017-04-20,0,14
28274571,2017-04-20,0,11
26005789,2017-04-20,0,4
14524681,2017-04-20,0,29
25328015,2017-04-20,0,10
27535123,2017-04-20,0,9
43018773,2017-04-20,0,4
36001189,2017-04-20,0,10
19119805,2017-04-20,0,12
13425055,2017-04-20,0,5
5175254,2017-04-20,0,20
27226305,2017-04-20,0,9
33077260,2017-04-20,0,22
47055430,2017-04-20,0,6
36482643,2017-04-20,0,1
24025365,2017-04-20,0,4
35265794,2017-04-20,0,13
1840370,2017-04-20,0,17
10366754,2017-04-20,0,16
6227060,2017-04-20,0,14
20819489,2017-04-20,0,11
6384642,2017-04-20,0,7
11115295,2017-04-20,0,13
7064057,2017-04-20,0,4
44150390,2017-04-20,0,11
8596396,2017-04-20,0,11
40093395,2017-04-20,0,16
31059179,2017-04-20,0,15
20080293,2017-04-20,0,26
40023824,2017-04-20,0,4
7856791,2017-04-20,0,3
44122804,2017-04-20,0,18
28043899,2017-04-20,0,7
2790,2017-04-20,0,4
15053585,2017-04-20,0,11
24119344,2017-04-20,0,15
22153910,2017-04-20,0,36
31416556,2017-04-20,0,8
47086651,2017-04-20,0,17
37044316,2017-04-20,0,10
8991287,2017-04-20,0,17
40167020,2017-04-20,0,11
24210180,2017-04-20,0,9
17125885,2017-04-20,0,9
31202026,2017-04-20,0,25
7503767,2017-04-20,0,12
4179612,2017-04-20,0,15
33098020,2017-04-20,0,11
17600228,2017-04-20,0,7
33441889,2017-04-20,0,11
43048720,2017-04-20,0,8
36144521,2017-04-20,0,20
14437937,2017-04-20,0,7
5657981,2017-04-20,0,8
16609086,2017-04-20,0,7
7051380,2017-04-20,0,15
13588973,2017-04-20,0,11
13362419,2017-04-20,0,5
14346103,2017-04-20,0,1
9448006,2017-04-20,0,10
15117423,2017-04-20,0,10
30004118,2017-04-20,0,12
43240585,2017-04-20,0,10
8003225,2017-04-20,0,13
44031030,2017-04-20,0,17
11867854,2017-04-20,0,5
17320431,2017-04-20,0,13
1190129,2017-04-20,0,7
27385161,2017-04-20,0,8
27266339,2017-04-20,0,10
10173277,2017-04-20,0,7
14916965,2017-04-20,0,13
16111324,2017-04-20,0,21
47142725,2017-04-20,0,7
5929983,2017-04-20,0,18
27578907,2017-04-20,0,9
7415696,2017-04-20,0,10
5579999,2017-04-20,0,16
16557002,2017-04-20,0,4
19545489,2017-04-20,0,9
13376707,2017-04-20,0,7
19047919,2017-04-20,0,9
13695155,2017-04-20,0,18
33313853,2017-04-20,0,26
6954703,2017-04-20,0,12
39069983,2017-04-20,0,8
36062761,2017-04-20,0,8
43116190,2017-04-20,0,30
47027225,2017-04-20,0,12
37032034,2017-04-20,0,11
10155110,2017-04-20,0,11
40029364,2017-04-20,0,3
36860193,2017-04-20,0,12
28087618,2017-04-20,0,7
9930370,2017-04-20,0,18
33167971,2017-04-20,0,29
27426687,2017-04-20,0,9
30239743,2017-04-20,0,5
24041861,2017-04-20,0,8
8053729,2017-04-20,0,23
43483620,2017-04-20,1,9
24155544,2017-04-20,0,10
31026425,2017-04-20,0,8
4286087,2017-04-20,0,21
14243479,2017-04-20,0,14
23101340,2017-04-20,0,25
13902953,2017-04-20,0,32
36560546,2017-04-20,0,13
2522076,2017-04-20,0,22
47028609,2017-04-20,0,12
13228926,2017-04-20,0,7
39276666,2017-04-20,0,8
4332107,2017-04-20,0,10
28373157,2017-04-20,0,33
44011372,2017-04-20,0,9
18219053,2017-04-20,0,39
23091582,2017-04-20,0,8
37512183,2017-04-20,0,11
12862887,2017-04-20,0,6
10055542,2017-04-20,0,9
23032534,2017-04-20,0,23
25056234,2017-04-20,0,5
26449707,2017-04-20,1,11
4272347,2017-04-20,0,23
24407081,2017-04-20,0,19
28242995,2017-04-20,0,7
36087918,2017-04-20,0,14
47038822,2017-04-20,0,9
5007265,2017-04-20,0,17
25466483,2017-04-20,0,65
2892001,2017-04-20,0,7
1989700,2017-04-20,0,15
13400968,2017-04-20,0,21
47330010,2017-04-20,0,10
43006969,2017-04-20,0,7
8194637,2017-04-20,0,28
25583516,2017-04-20,0,23
10223352,2017-04-20,0,7
6440707,2017-04-20,0,45
4310073,2017-04-20,0,4
43027068,2017-04-20,1,8
10059127,2017-04-20,0,6
26118334,2017-04-20,0,13
4396321,2017-04-20,0,6
22098572,2017-04-20,0,34
40140502,2017-04-20,0,7
43294260,2017-04-20,0,14
25282626,2017-04-20,0,9
22004286,2017-04-20,0,5
13240657,2017-04-20,0,10
26215540,2017-04-20,0,10
19088281,2017-04-20,0,12
18400734,2017-04-20,0,9
41124338,2017-04-20,0,4
47037019,2017-04-20,0,9
12243604,2017-04-20,0,10
18384117,2017-04-20,1,21
6071364,2017-04-20,0,20
4055807,2017-04-20,0,25
25160938,2017-04-20,0,7
25503843,2017-04-20,0,8
33290849,2017-04-20,0,7
2213614,2017-04-20,0,58
12477818,2017-04-20,0,11
30459841,2017-04-20,0,11
11753468,2017-04-20,0,11
19721194,2017-04-20,0,18
19921962,2017-04-20,0,11
35073426,2017-04-20,0,10
21186176,2017-04-20,0,26
31105663,2017-04-20,0,36
25345107,2017-04-20,0,7
10632968,2017-04-20,0,4
40066219,2017-04-20,0,3
7167991,2017-04-20,0,27
24456014,2017-04-20,0,14
5132634,2017-04-20,0,10
19296105,2017-04-20,0,4
9246155,2017-04-20,0,4
6164824,2017-04-20,0,13
16703858,2017-04-20,0,9
47256124,2017-04-20,0,15
27506569,2017-04-20,0,9
20602797,2017-04-20,0,15
39146721,2017-04-20,0,9
33119087,2017-04-20,0,18
44069125,2017-04-20,0,4
14321716,2017-04-20,0,18
28327756,2017-04-20,0,2
47107560,2017-04-20,0,12
4813437,2017-04-20,0,7
244949,2017-04-20,0,19
17129799,2017-04-20,0,10
24025729,2017-04-20,0,8
10574268,2017-04-20,0,9
43032237,2017-04-20,0,23
30347059,2017-04-20,0,6
5214609,2017-04-20,0,8
43257042,2017-04-20,0,11
2509812,2017-04-20,0,11
41052785,2017-04-20,0,9
7168793,2017-04-20,0,4
11174440,2017-04-20,0,13
14404213,2017-04-20,0,21
20432956,2017-04-20,0,54
37513686,2017-04-20,0,18
26075813,2017-04-20,0,11
23115972,2017-04-20,0,12
6408353,2017-04-20,0,10
31541428,2017-04-20,0,8
31203775,2017-04-20,0,9
37129416,2017-04-20,0,3
216259,2017-04-20,0,79
47187336,2017-04-20,0,9
4842831,2017-04-20,0,15
13844244,2017-04-20,0,4
11240302,2017-04-20,0,11
43076780,2017-04-20,0,7
7184705,2017-04-20,2,16
11279271,2017-04-20,0,11
6432058,2017-04-20,0,5
20010532,2017-04-20,0,8
6990964,2017-04-20,0,7
44136229,2017-04-20,0,8
22033550,2017-04-20,0,9
30009151,2017-04-20,0,10
47160048,2017-04-20,0,13
26274960,2017-04-20,0,18
44029911,2017-04-20,0,10
36024970,2017-04-20,0,3
40034322,2017-04-20,0,3
13793935,2017-04-20,0,10
44151370,2017-04-20,0,9
1352781,2017-04-20,0,28
31010526,2017-04-20,0,10
30127432,2017-04-20,0,12
6751521,2017-04-20,0,11
12188474,2017-04-20,0,16
47114416,2017-04-20,0,9
22250052,2017-04-20,0,11
30223723,2017-04-20,0,10
47200839,2017-04-20,0,7
33631829,2017-04-20,0,8
11421801,2017-04-20,0,10
8542134,2017-04-20,0,17
578146,2017-04-20,0,11
41065160,2017-04-20,0,10
5134027,2017-04-20,0,8
33480907,2017-04-20,0,11
35129615,2017-04-20,0,17
2205516,2017-04-20,0,7
4378250,2017-04-20,0,25
19140876,2017-04-20,0,15
7629486,2017-04-20,0,11
11346998,2017-04-20,0,13
19577312,2017-04-20,0,10
26336316,2017-04-20,0,12
41039725,2017-04-20,0,5
13394075,2017-04-20,0,11
37297265,2017-04-20,0,7
41157630,2017-04-20,0,11
11132350,2017-04-20,0,24
12662308,2017-04-20,0,14
47010804,2017-04-20,0,28
25171290,2017-04-20,0,10
10029702,2017-04-20,0,10
31367953,2017-04-20,0,9
36175387,2017-04-20,0,19
25007161,2017-04-20,0,5
21169158,2017-04-20,0,18
5247866,2017-04-20,0,12
37059110,2017-04-20,0,15
47412,2017-04-20,0,14
5924441,2017-04-20,0,7
12486059,2017-04-20,0,17
2141472,2017-04-20,0,12
25037978,2017-04-20,0,14
19144257,2017-04-20,0,17
1365130,2017-04-20,0,13
5495424,2017-04-20,0,14
47206384,2017-04-20,0,12
9165957,2017-04-20,0,15
24317890,2017-04-20,0,4
6029780,2017-04-20,0,24
16285473,2017-04-20,0,9
17219846,2017-04-20,0,14
31301914,2017-04-20,0,7
22593367,2017-04-20,0,8
39185643,2017-04-20,0,9
12124167,2017-04-20,0,10
8236758,2017-04-20,0,10
26490582,2017-04-20,0,12
28274813,2017-04-20,0,6
40034860,2017-04-20,0,14
31017508,2017-04-20,0,12
8741938,2017-04-20,0,8
21903,2017-04-20,0,19
4882742,2017-04-20,0,9
23177462,2017-04-20,0,7
10464048,2017-04-20,0,9
14480037,2017-04-20,0,6
16196746,2017-04-20,0,10
4563688,2017-04-20,0,10
47193293,2017-04-20,0,42
47050564,2017-04-20,1,25
4569885,2017-04-20,0,5
36262602,2017-04-20,0,9
7145492,2017-04-20,0,8
33214563,2017-04-20,0,13
13097499,2017-04-20,0,14
22121361,2017-04-20,0,13
2461617,2017-04-20,0,12
10764434,2017-04-20,0,5
17494088,2017-04-20,0,11
25019290,2017-04-20,0,7
17194279,2017-04-20,0,8
31203489,2017-04-20,0,11
644884,2017-04-20,0,18
6777173,2017-04-20,0,9
12979816,2017-04-20,0,12
17126602,2017-04-20,0,17
47224871,2017-04-20,0,14
5175589,2017-04-20,1,7
25284623,2017-04-20,0,11
27185831,2017-04-20,0,15
28079573,2017-04-20,0,8
21139614,2017-04-20,0,12
8372357,2017-04-20,0,4
25941122,2017-04-20,0,5
5474582,2017-04-20,0,9
20047850,2017-04-20,0,38
31047824,2017-04-20,0,6
43410650,2017-04-20,0,11
24242307,2017-04-20,0,19
1799304,2017-04-20,0,6
6245820,2017-04-20,0,7
47100913,2017-04-20,0,54
40117063,2017-04-20,0,7
16210676,2017-04-20,0,12
47081338,2017-04-20,0,10
13870650,2017-04-20,0,8
23839938,2017-04-20,0,15
11458214,2017-04-20,0,11
2724620,2017-04-20,0,17
6991004,2017-04-20,0,5
39256837,2017-04-20,0,16
28329020,2017-04-20,0,12
13232708,2017-04-20,0,24
43047385,2017-04-20,0,30
23093557,2017-04-20,0,21
18362248,2017-04-20,0,7
5771631,2017-04-20,0,16
9075613,2017-04-20,0,29
15008452,2017-04-20,0,11
40014685,2017-04-20,0,10
47068881,2017-04-20,0,11
39296645,2017-04-20,0,8
18428627,2017-04-20,0,5
23185559,2017-04-20,0,8
22024537,2017-04-20,0,5
11374650,2017-04-20,0,9
6326245,2017-04-20,0,11
30708191,2017-04-20,0,15
16145401,2017-04-20,0,32
10291590,2017-04-20,0,7
19830349,2017-04-20,0,5
36547317,2017-04-20,0,11
41140898,2017-04-20,0,14
19110794,2017-04-20,0,15
47061754,2017-04-20,0,12
17572565,2017-04-20,0,13
32177385,2017-04-20,0,13
10194621,2017-04-20,0,7
22177234,2017-04-20,0,8
27468942,2017-04-20,0,11
566518,2017-04-20,0,37
25467942,2017-04-20,0,10
17820106,2017-04-20,0,7
10462515,2017-04-20,0,9
10469570,2017-04-20,0,7
13183396,2017-04-20,0,11
23022854,2017-04-20,0,29
43034081,2017-04-20,0,13
25215442,2017-04-20,0,6
37085202,2017-04-20,0,21
7126790,2017-04-20,0,6
13363363,2017-04-20,0,8
19756954,2017-04-20,0,21
7367872,2017-04-20,0,18
10290355,2017-04-20,0,29
44128688,2017-04-20,0,8
26351702,2017-04-20,0,22
37051744,2017-04-20,0,7
10609282,2017-04-20,0,13
21322661,2017-04-20,0,7
17384262,2017-04-20,0,14
27370293,2017-04-20,0,10
47021199,2017-04-20,0,7
13254459,2017-04-20,0,6
43043486,2017-04-20,0,6
28086873,2017-04-20,0,7
37017418,2017-04-20,0,17
36036770,2017-04-20,0,10
4133518,2017-04-20,0,10
7656473,2017-04-20,0,13
39167305,2017-04-20,0,14
4718350,2017-04-20,0,7
39045365,2017-04-20,0,32
180840,2017-04-20,0,8
2291398,2017-04-20,0,25
19043819,2017-04-20,0,12
4603289,2017-04-20,0,9
31180824,2017-04-20,0,12
27345218,2017-04-20,0,7
2449115,2017-04-20,0,10
5095932,2017-04-20,0,6
5760178,2017-04-20,0,6
4487847,2017-04-20,0,4
26115572,2017-04-20,0,5
5230927,2017-04-20,0,9
14162809,2017-04-20,0,7
11601369,2017-04-20,0,16
39234265,2017-04-20,0,15
25027977,2017-04-20,0,17
16522346,2017-04-20,0,10
40167201,2017-04-20,0,5
18294287,2017-04-20,0,29
23311746,2017-04-20,0,9
14506365,2017-04-20,0,8
11110053,2017-04-20,0,19
920783,2017-04-20,0,33
14452792,2017-04-20,0,16
41092093,2017-04-20,0,6
19006385,2017-04-20,0,9
12232879,2017-04-20,0,23
18947284,2017-04-20,0,10
16362230,2017-04-20,0,7
11022470,2017-04-20,0,10
41028877,2017-04-20,0,41
20658111,2017-04-20,0,10
9037284,2017-04-20,0,6
41150992,2017-04-20,0,8
18517924,2017-04-20,0,12
13081107,2017-04-20,0,6
37252638,2017-04-20,0,18
8137185,2017-04-20,0,9
22025588,2017-04-20,0,11
47041901,2017-04-20,0,12
8993125,2017-04-20,0,20
33124496,2017-04-20,0,21
11237734,2017-04-20,0,10
26066735,2017-04-20,0,19
225670,2017-04-20,0,7
26605109,2017-04-20,0,6
14587012,2017-04-20,0,21
28322660,2017-04-20,0,5
26410203,2017-04-20,0,4
43078796,2017-04-20,0,3
9069321,2017-04-20,0,16
14282090,2017-04-20,0,7
17251473,2017-04-20,0,19
11124304,2017-04-20,0,4
39251015,2017-04-20,0,23
47052247,2017-04-20,0,22
25131015,2017-04-20,0,15
1979354,2017-04-20,0,13
18371523,2017-04-20,0,30
19442110,2017-04-20,0,6
47016520,2017-04-20,0,10
16366385,2017-04-20,0,11
6565496,2017-04-20,0,19
420729,2017-04-20,0,16
5175099,2017-04-20,0,9
19034822,2017-04-20,0,8
26284214,2017-04-20,0,11
9167858,2017-04-20,0,24
14523835,2017-04-20,0,5
28086073,2017-04-20,0,7
39001351,2017-04-20,0,11
18678662,2017-04-20,0,19
16170018,2017-04-20,0,14
33144003,2017-04-20,0,8
1460071,2017-04-20,0,10
2688256,2017-04-20,0,11
40414988,2017-04-20,0,22
33492104,2017-04-20,0,18
23124130,2017-04-20,0,11
35241686,2017-04-20,0,13
7988201,2017-04-20,0,18
28222881,2017-04-20,0,5
12122958,2017-04-20,0,33
7255802,2017-04-20,0,19
19415510,2017-04-20,0,9
6018207,2017-04-20,0,27
31123601,2017-04-20,0,17
40738771,2017-04-20,0,14
9260018,2017-04-20,0,9
43154144,2017-04-20,0,9
26231015,2017-04-20,0,12
25330674,2017-04-20,0,9
26278350,2017-04-20,0,11
12096143,2017-04-20,0,12
41102110,2017-04-20,0,18
19326533,2017-04-20,0,21
13193134,2017-04-20,0,12
31019832,2017-04-20,0,6
25025660,2017-04-20,0,44
9156199,2017-04-20,0,11
37054529,2017-04-20,2,15
30087498,2017-04-20,0,5
41029163,2017-04-20,0,12
31380135,2017-04-20,0,6
19392381,2017-04-20,0,16
21654517,2017-04-20,0,32
35300251,2017-04-20,0,10
36183865,2017-04-20,0,4
15026407,2017-04-20,0,8
30003047,2017-04-20,0,21
47201450,2017-04-20,0,6
22673327,2017-04-20,0,12
25005342,2017-04-20,0,7
20342507,2017-04-20,0,13
16556112,2017-04-20,0,13
26036228,2017-04-20,0,11
6127802,2017-04-20,0,11
22276123,2017-04-20,0,9
11129058,2017-04-20,0,1
44012144,2017-04-20,0,15
44070219,2017-04-20,0,13
47061618,2017-04-20,0,4
47016653,2017-04-20,0,14
47037701,2017-04-20,0,11
4052275,2017-04-20,0,6
12433501,2017-04-20,0,5
44016468,2017-04-20,0,10
24884038,2017-04-20,0,19
24074049,2017-04-20,0,5
20267847,2017-04-20,0,21
19173815,2017-04-20,0,14
26368951,2017-04-20,0,11
6500306,2017-04-20,0,9
47005838,2017-04-20,0,5
4558321,2017-04-20,0,10
4159596,2017-04-20,0,21
10163284,2017-04-20,0,21
30254399,2017-04-20,0,15
5714708,2017-04-20,0,16
4727495,2017-04-20,0,6
9310043,2017-04-20,0,7
25232055,2017-04-20,0,32
41137475,2017-04-20,0,4
24047756,2017-04-20,0,8
2095455,2017-04-20,0,5
37192851,2017-04-20,0,23
17492200,2017-04-20,0,13
27266389,2017-04-20,0,5
30276113,2017-04-20,0,6
12060439,2017-04-20,0,16
9897303,2017-04-20,0,11
13089986,2017-04-20,0,8
10141534,2017-04-20,0,22
10392358,2017-04-20,0,37
8707417,2017-04-20,0,61
27478442,2017-04-20,0,19
25162359,2017-04-20,0,12
19132608,2017-04-20,0,6
22253672,2017-04-20,0,7
22035911,2017-04-20,0,13
9755910,2017-04-20,0,9
7070878,2017-04-20,0,16
37102685,2017-04-20,0,7
37307158,2017-04-20,0,23
40231375,2017-04-20,0,9
44039296,2017-04-20,0,9
47058366,2017-04-20,0,13
22278341,2017-04-20,0,10
22027941,2017-04-20,0,7
15664716,2017-04-20,0,30
9393533,2017-04-20,0,10
18116575,2017-04-20,0,13
4078969,2017-04-20,0,13
12161081,2017-04-20,0,16
11496190,2017-04-20,0,6
12898231,2017-04-20,0,12
5187494,2017-04-20,0,10
25285250,2017-04-20,0,13
1820038,2017-04-20,2,12
22954262,2017-04-20,0,10
11241423,2017-04-20,0,10
15396337,2017-04-20,0,12
1331843,2017-04-20,0,4
210580,2017-04-20,0,10
6495233,2017-04-20,0,11
2029064,2017-04-20,0,11
39122161,2017-04-20,0,13
11404880,2017-04-20,0,7
2353418,2017-04-20,0,13
4191008,2017-04-20,0,10
30196487,2017-04-20,0,13
26357488,2017-04-20,0,4
113611,2017-04-20,0,8
40366319,2017-04-20,0,13
19159103,2017-04-20,0,28
14008309,2017-04-20,0,15
33243156,2017-04-20,0,6
24066930,2017-04-20,0,10
30124799,2017-04-20,0,10
16206597,2017-04-20,0,12
27176029,2017-04-20,0,9
19043434,2017-04-20,0,10
41233985,2017-04-20,0,22
40026592,2017-04-20,0,15
25219257,2017-04-20,0,9
8855887,2017-04-20,0,16
17243126,2017-04-20,0,5
19891340,2017-04-20,0,5
12019075,2017-04-20,0,8
30417213,2017-04-20,0,19
18280684,2017-04-20,0,36
28318814,2017-04-20,0,6
7524882,2017-04-20,0,10
22050796,2017-04-20,0,9
19497590,2017-04-20,0,6
30023466,2017-04-20,0,9
6097120,2017-04-20,0,7
15418146,2017-04-20,0,18
30055833,2017-04-20,0,10
11497221,2017-04-20,0,6
14749658,2017-04-20,0,18
14208378,2017-04-20,0,21
9062312,2017-04-20,0,49
7647406,2017-04-20,0,25
9337682,2017-04-20,0,15
43067879,2017-04-20,0,7
41103960,2017-04-20,0,16
7502693,2017-04-20,0,76
18265729,2017-04-20,0,43
9196597,2017-04-20,0,12
28097092,2017-04-20,0,4
7636346,2017-04-20,0,87
16242498,2017-04-20,2,11
47470139,2017-04-20,0,16
35133480,2017-04-20,0,15
47151959,2017-04-20,0,13
20455286,2017-04-20,0,13
33308834,2017-04-20,0,16
1013280,2017-04-20,0,6
23245728,2017-04-20,0,6
18015792,2017-04-20,0,17
23142627,2017-04-20,0,15
13190194,2017-04-20,0,17
6109016,2017-04-20,0,4
9009093,2017-04-20,0,8
19741426,2017-04-20,0,22
47135980,2017-04-20,0,11
15170502,2017-04-20,0,13
11302823,2017-04-20,0,6
4107879,2017-04-20,0,44
20109304,2017-04-20,0,7
22647763,2017-04-20,0,15
30092764,2017-04-20,0,2
25046774,2017-04-20,0,10
8059442,2017-04-20,0,5
10682912,2017-04-20,0,11
37440699,2017-04-20,0,5
6336438,2017-04-20,0,36
31240673,2017-04-20,0,6
8115283,2017-04-20,0,3
26528832,2017-04-20,0,31
11136309,2017-04-20,0,8
27774353,2017-04-20,0,13
35122249,2017-04-20,0,5
18014700,2017-04-20,0,9
30384013,2017-04-20,0,5
20129761,2017-04-20,0,17
19143180,2017-04-20,0,11
4012298,2017-04-20,0,26
4051611,2017-04-20,0,22
36071621,2017-04-20,0,10
20858910,2017-04-20,0,14
14841577,2017-04-20,0,14
23374900,2017-04-20,0,22
47041168,2017-04-20,0,7
8012230,2017-04-20,0,9
44129148,2017-04-20,0,4
17557721,2017-04-20,0,18
19763714,2017-04-20,0,12
26400682,2017-04-20,0,8
24088699,2017-04-20,0,8
16586006,2017-04-20,0,26
8670988,2017-04-20,0,12
15158278,2017-04-20,0,9
13466298,2017-04-20,0,8
22493193,2017-04-20,0,10
22085732,2017-04-20,0,17
13040604,2017-04-20,0,50
17501398,2017-04-20,0,9
4358856,2017-04-20,0,7
44108632,2017-04-20,0,12
17369401,2017-04-20,0,6
4661136,2017-04-20,0,28
31179694,2017-04-20,0,12
1516493,2017-04-20,0,11
11904923,2017-04-20,0,18
33181671,2017-04-20,0,33
43017544,2017-04-20,0,28
22430323,2017-04-20,0,8
36075326,2017-04-20,0,10
5098499,2017-04-20,0,13
37090658,2017-04-20,0,8
7024003,2017-04-20,0,8
13333579,2017-04-20,0,9
10689894,2017-04-20,0,9
26038399,2017-04-20,0,3
18015726,2017-04-20,0,5
4410301,2017-04-20,0,14
17140824,2017-04-20,0,10
47127861,2017-04-20,0,16
5923625,2017-04-20,0,29
43045572,2017-04-20,0,6
36369625,2017-04-20,0,12
33111865,2017-04-20,0,21
7195854,2017-04-20,0,10
12493428,2017-04-20,0,24
2612696,2017-04-20,0,14
1143885,2017-04-20,0,7
39004261,2017-04-20,0,10
15210720,2017-04-20,0,2
33431932,2017-04-20,0,41
1786805,2017-04-20,0,20
25232293,2017-04-20,0,4
15191401,2017-04-20,0,10
36059098,2017-04-20,0,15
47018068,2017-04-20,0,6
12397735,2017-04-20,0,10
21232442,2017-04-20,0,16
30233994,2017-04-20,0,3
26098416,2017-04-20,0,9
21047021,2017-04-20,0,7
7286590,2017-04-20,0,8
44290876,2017-04-20,0,6
17545450,2017-04-20,0,10
21311148,2017-04-20,0,14
19285492,2017-04-20,0,10
40174680,2017-04-20,0,9
33100755,2017-04-20,0,16
37111746,2017-04-20,0,18
15965351,2017-04-20,0,20
40124161,2017-04-20,0,9
11558255,2017-04-20,0,4
26099401,2017-04-20,0,7
10158156,2017-04-20,0,12
40404250,2017-04-20,0,10
24245081,2017-04-20,0,6
23196931,2017-04-20,0,14
16433163,2017-04-20,0,11
47001224,2017-04-20,0,6
563320,2017-04-20,0,7
14029939,2017-04-20,0,9
40057583,2017-04-20,0,8
26495150,2017-04-20,1,8
23022632,2017-04-20,0,15
36085392,2017-04-20,0,17
4598092,2017-04-20,0,28
31069819,2017-04-20,0,20
36134869,2017-04-20,0,9
2062062,2017-04-20,0,12
37157854,2017-04-20,0,5
25230665,2017-04-20,0,13
16524290,2017-04-20,0,24
7117907,2017-04-20,0,34
8235479,2017-04-20,0,4
10435979,2017-04-20,0,20
11288695,2017-04-20,0,8
30191770,2017-04-20,0,15
816544,2017-04-20,0,16
35059645,2017-04-20,0,13
21445402,2017-04-20,0,15
39496565,2017-04-20,0,8
15368647,2017-04-20,0,7
47210808,2017-04-20,0,13
12404829,2017-04-20,0,13
14256852,2017-04-20,0,10
30063002,2017-04-20,0,7
12227152,2017-04-20,0,7
43182595,2017-04-20,0,13
47027230,2017-04-20,0,12
8339736,2017-04-20,0,24
47285270,2017-04-20,0,6
1085827,2017-04-20,0,18
37010581,2017-04-20,0,12
4473160,2017-04-20,0,14
15138656,2017-04-20,0,9
47276540,2017-04-20,0,21
21063136,2017-04-20,0,12
8322104,2017-04-20,0,8
4142491,2017-04-20,0,13
14087793,2017-04-20,0,8
27357192,2017-04-20,0,12
8097765,2017-04-20,0,9
43194029,2017-04-20,0,14
37065190,2017-04-20,0,11
12107929,2017-04-20,0,7
28035748,2017-04-20,0,8
36129247,2017-04-20,0,18
30431280,2017-04-20,0,64
4086926,2017-04-20,0,30
11175284,2017-04-20,0,9
33139601,2017-04-20,0,10
16853120,2017-04-20,0,34
14072296,2017-04-20,0,8
8158658,2017-04-20,0,7
35144421,2017-04-20,0,4
10334078,2017-04-20,0,10
44055495,2017-04-20,0,9
18023655,2017-04-20,0,14
30072569,2017-04-20,0,4
1616917,2017-04-20,0,8
21454732,2017-04-20,0,15
39199418,2017-04-20,0,13
17257437,2017-04-20,0,9
31074038,2017-04-20,0,15
422093,2017-04-20,0,48
4306277,2017-04-20,0,15
9408311,2017-04-20,0,10
5523078,2017-04-20,0,6
30380125,2017-04-20,0,5
27686295,2017-04-20,0,12
24069982,2017-04-20,0,9
33433065,2017-04-20,0,18
47021144,2017-04-20,0,11
14141930,2017-04-20,0,9
14378871,2017-04-20,0,6
44053746,2017-04-20,0,4
17039397,2017-04-20,0,13
5691632,2017-04-20,0,14
36358540,2017-04-20,0,4
380943,2017-04-20,0,7
39216264,2017-04-20,0,17
20057381,2017-04-20,0,3
9554457,2017-04-20,0,19
2068532,2017-04-20,0,11
31262238,2017-04-20,0,13
40097436,2017-04-20,0,5
5277539,2017-04-20,0,6
10067488,2017-04-20,0,8
1464095,2017-04-20,0,11
14113570,2017-04-20,0,14
47084049,2017-04-20,0,13
121002,2017-04-20,0,6
8911955,2017-04-20,0,19
16485296,2017-04-20,0,10
1761894,2017-04-20,0,11
8975511,2017-04-20,0,14
36169202,2017-04-20,0,5
338201,2017-04-20,0,4
44074815,2017-04-20,0,6
22069493,2017-04-20,0,12
36145079,2017-04-20,0,6
4745527,2017-04-20,0,1
12782319,2017-04-20,0,11
8848547,2017-04-20,0,20
17262619,2017-04-20,0,27
7116112,2017-04-20,0,11
1347842,2017-04-20,1,9
36116843,2017-04-20,0,38
2194270,2017-04-20,0,18
47029626,2017-04-20,0,9
122999,2017-04-20,0,11
529119,2017-04-20,0,20
5024378,2017-04-20,0,4
7046316,2017-04-20,0,15
13943015,2017-04-20,0,22
9709213,2017-04-20,0,6
31024149,2017-04-20,0,6
22636173,2017-04-20,0,12
41067769,2017-04-20,0,49
25073320,2017-04-20,0,10
31264690,2017-04-20,0,10
28080931,2017-04-20,0,9
41336131,2017-04-20,0,12
6521220,2017-04-20,0,14
133254,2017-04-20,0,6
5140553,2017-04-20,0,7
8045374,2017-04-20,0,7
39084786,2017-04-20,0,6
7203203,2017-04-20,0,2
37067159,2017-04-20,0,14
1457621,2017-04-20,0,14
47140584,2017-04-20,0,23
43009459,2017-04-20,0,17
26477880,2017-04-20,0,16
33062196,2017-04-20,0,7
44040415,2017-04-20,0,15
4165024,2017-04-20,0,16
21072796,2017-04-20,0,6
25243540,2017-04-20,0,6
